Movie ID,User ID,Rating,Review date,Review text,Positive interact,Total interact,User link
tt10223460,ur71506838,6,25 February 2022,"Ask for a stranger to marry her in her concert, what a joke was that ? But things are rationalize and funnier after the marriage, the bonding, the music, the dancing and romance parts are nice to watch and a fairy tale totally. What not to like ?",0,2,/user/ur71506838/?ref_=tt_urv
tt10223460,ur25226117,8,13 February 2022,"LIKES:Pace:
-Marry Me is one of those movies that is all about getting the drama and adventure started in little time and jumps right into the quick intro.-The titular moment happens early, happens close to the trailer, and sets the stage for the rest of the movie, not taking too long to open the gates for adventures
-A fun pace continues for most of the movie, briskly to get to the next fun adventure, but still allowing time for the two characters to bond in new ways
-Keeps a nice entertaining pace until the very end of the movie, meaning more entertainment and relaxing.The Charm and Cuteness:
-This movie is all about the cute factor that arises with the new relationship, and helps brighten up the theater or room you are watching it in.-It makes you feel happy, and offers that spark of hope and joy that seems to be needed during the modern era.-Family friendly for much of the movie due to this, with little cursing or semantics to overtake the story, again leading to enjoyable for groups and dates.-That charm factor does manage to break it out of the pure romance mode, a very strong factor to bring more audience in.-Brings elements of other movies to make the movie fun like a Kindergarten Cop element, with Wedding Planner, and a little You've Got Mail.Funny:
-Not the wettest comedy, but has some good zings to chuckle and laugh at without breaking the limit.-The Dog in particular is a funny prop, that does little, but works the camera well in the jokes
-A little diversity to help keep things fresh, but never deviates to far from the baseline to be forced or off the wall, again a smart move to keep with the theme.-Sticks to the charm of the movie and is not going to be too ugly or disgusting to offset the mood.The Acting:
-Jennifer Lopez is stylish, chic and returns to the roots we loved with Wedding Planner and Monster in Law. Those qualities don't come at the expense of strength, but rather play nicely with it to make a more representable and likeable character
-Owen Wilson's nature of low key, depressed energy manages to handle the high energy of Lopez, and brings that loveable goofy relationship that somehow is inspiring and enjoyable to see.-Maluma is okay, his strength comes in singing (talked later), but plays his role as the cad quite well in the limited time he has to act
-The Victory comes in the chemistry of the leads and how well they play off of each other to craft a believable relationship that has time and attention to details.-It's that chemistry that drives a lot of the fun, brings other characters into the moment to have relevance, and elevate their own characters as a result.-Not Oscar worthy at all, but again, fun and fitting for the nature of the movie.The Style:
-This is mainly a J-Lo category, but I nod to the talent of dress and costume designers in their ability to make these outfits come to life.-Marry Me has some importance on fashion, and uses it to express the mood, while also reflecting the demands of the job on profile as well.-It will make people envious, because the clothes may be curtailed, but are really fashionable and easy to mimic in the future like Hustlers. They flow, they tell a story and dang are they beautiful at times.The Music:
-My favorite part after the cute fun, Marry Me's music is a centerpiece of excellence for the movie song category.-Part of the songs are just there to get your toe tapping and promote the soundtrack for you to buy, but the pop motions are fun, and go well with the scenes they are promoted over
-The second set of songs hold the motion and stronger storytelling, representing the emotion and progression of the character in the face of the challenge. These songs are more about the beauty and the heart than anything else.-All songs though are very fitting, and even Maluma has a couple of songs that harmonize with the other parts of the songs, and has its own charm.DISLIKES:A Bit Cheesy at Times:
-They are present in many movies, but the movie sometimes does dip into the cheesy moment to get another song in.-The dialogue at these parts loses the charm and natural flow, dipping into the forced writing that gets quoted by many, but does not offer the deepest connection.Some Characters Requiring More Time:
-Though they were elevated by the main two, they still need more time to give you more of their development and meaningful involvement.-A pop star and a commoner together offer some creativity to really exploit and have fun with, but sadly is not done to the full potential leading to generic adventures
-More character development needed, including the antagonist who is a very simplistic tool to get the two leads together, but offers little obstruction to the progression of the story.-With some other big names and set up plot points, there was more to dive into, but sadly did not happen and that was a bit limiting in the grand scheme of things.-Even the leads needed some more time to get the full effects and deals, but fortunately the other factors help mitigate the shallower characters.Predictable:
-The movie's predictability is extraordinary, with few twists or turns on profile to spice things up or help get a few wow factors back into the movie.-If we had better character involvement and some fun adventures, the predictability would be lessened further, and would have helped make this movie feel a little less like a Hallmark movie.-Not the weakest dislike, but still something that could have helped elevate the movie by mitigating the predictability.-The end credits I expected, but did little to entertain or add hope, and again was a bit cheesy at this time.The VERDICT:Marry Me is surprisingly a very fun film that really lift the spirits for all during these tough times. It's fun, and moves at that pace that is entertaining and nontraditional for most of the romantic comedy genre films. The acting is great for the role, really elevating the fun they are having, while also helping to expand on the secondary characters, with a chemistry that you think wont' work, but really does. Throw in fun settings, clothes that again enhance the characters, while also looking good, and you establishing a charming movie that is again fun in its simplicity. With a music to provide solid storytelling as well, the movie again accomplishes the goals of a J-Lo led film. Yet, the movie needs more time, or more focus on the fun and character usage to help overshadow the predictable plot. This factor is what I would have maximized, and provided the fun element the most focus to really maximize the wonderful buddy comedy that Marry Me was. I saw this at home, but it really is the movie of the weekend for me, as there is diversity for many groups to go to, or to go solo if you are like me.Thus, my scores are:Comedy/Music/Romance: 7.5 -8.0
Movie Overall: 6.5.",unknown,User-unknown,/user/ur25226117/?ref_=tt_urv
tt10223460,ur12048299,7,10 February 2022,"Marry MeIt was fabulous.Last week Mark Kermode said the Moonfall was intergalactically dumb and this week we have Marry Me and believe me it was RomCom ridiculous.The situations was so far fetched, the acting exaggerated, outfits from Eurovision, cheesy lines and contrivances beyond the wit of man but I loved it. However, I agree, if you can't get past the bizarre scenarios and ridiculous plot then you may conclude this is the turkey of all turkeys!Why so did I like it, you may well ask, why did this old hack like it, well the on screen chemistry between this odd couple, Jennifer Lopez and Owen Wilson worked in spades, it was charming, believable, sweet, and it all just breathed in all the right places. These two were perfectly cast and the roles they took were right up their street.How interesting that John Bradley featured in both Moonfall and Marry Me, and they had a similar endearing charm and were both idiotically far fetched!I'm giving this a firm 7 out of 10 for total charm, and escapist entertainment.",unknown,User-unknown,/user/ur12048299/?ref_=tt_urv
tt10223460,ur57178464,Johnny_W,16 February 2022,"JLow finds love again, and breaks the Tinder records so they offer to pay for her 10th wedding at a Chucky Cheese. Being an entitled celebrity, she cannot pass up getting comped, so she accepts.Meanwhile Owen Wilson is leaving the office of his latest plastic surgeon, with hopes of getting his nose fixed. JLow and Wilson walk into each other at the free clinic, and love is born! Now they can both take advantage of more free stuff, and have fun filming a movie. This movie is really fun and it gave me great gas.",7,23,/user/ur57178464/?ref_=tt_urv
tt10223460,ur47204983,5,14 February 2022,"Marry Me is an okay addition to the Romantic comedy genre , but unfortunately not that memorable. Jennifer Lopez is fine playing the star, OTT and completely believable. My trouble is with Owen Wilson, as in so many of his movies, he comes across as a whiner, he has an incredibly annoying way of talking which can work well in comedy, just not the romantic sort of comedy. The rom-com world needs to find it's next Tom Hanks or Hugh Grant, and fast!",14,26,/user/ur47204983/?ref_=tt_urv
tt10223460,ur20309759,5,11 February 2022,"Seriously, talk abut not leaving anything to your imagination. IMDb policy always asks if your review has spoilers. What is there left to spoil? Let me guess. They live happily ever after?The premise is completely ridiculous, but the dumber the better, right? They say this was adapted from a graphic novel, but it seems more like it came from a bar napkin while Hollywood writers were ""brainstorming"" at happy hour.",90,123,/user/ur20309759/?ref_=tt_urv
tt10223460,ur14630819,3,12 February 2022,"The plot for this is silly but workable and takes a swipe at the manufactured state of modern life in the spotlight.Ironically this film suffers from the aliments it pokes fun at.The garish product placement, the awkward tokenism, the forced one-liners, promotional music videos, and relentless social commentary drains the warmth from this movie, making it feel contrived in a very clinic way.The characters feel like they rolled off the Role-model Factory: safe, sterile and dull. I didn't care about them at all.Both are self-sufficient individuals who don't need each other beyond the superficial - one is happy in her ivory tower of wealth the other content in his smug self-righteousness - so they might as well go their own ways.Jennifer's character is always in complete control of every situation, she always looks flawless and is propped up by immense material resources allowing herself to buy her way out of any situation, any issue she has is really only a minor inconvenience that will pass - making her hard to relate to.Owen Wilson plays himself as usual, his character is very plain, which is ok. But again he has everything he ever wanted, apart from his daughter's admiration, which is quite easily purchased.Whereas Julia Roberts was - just a girl standing in front of a boy asking him to love her.Jennifer Lopez is - just a woman, working in an industry that marginalises women, asking a man to rewrite a patriarchal narrative so she can show her social media audience she is strong and independent.Whether you agree with that sentiment or not is one thing, but it certainly isn't romantic or comedic.",unknown,User-unknown,/user/ur14630819/?ref_=tt_urv
tt10223460,ur130195767,7,14 February 2022,"Whether you enjoy this movie or not depends mostly on how much you tolerate this type of romcom. It's a cheesy romance where two people fell in love, then some conflict happened that broke them up, and then they remembered their past moments and finally they made up and became happy forever.Well I call this genre my guilty pleasure, so I had a fun time with Marry Me. J-Lo and Owen Wilson had good chemistry. Wilson was great as the conserved teacher who was pulled into the fame game. These two was definitely the biggest reason that this cheese fest wasn't bad.I didn't like how little screen time the daughter character had. The emotion could have been elevated more if they involved the daughter with J-Lo and Wilson's characters.Overall, if you don't mind cheesy romcom, Marry Me will be an easy and fun time for this year's Valentine's Day. Enjoy it with your loved one either on theater or Peacock streaming platform. 7-7.5/10.",unknown,User-unknown,/user/ur130195767/?ref_=tt_urv
tt10223460,ur60227834,8,16 February 2022,"This was a sugar sweet romantic comedy starring Jennifer Lopez and Owen Wilson as the romantic leads. Owen Wilson plays Charlie a divorced single dad whose daughter Lou is attending the school that he teaches at. Jennifer Lopez plays a mega pop star, Kat Valdez, whose life is being lived out in front of her fans on social media. Right Before she steps out on stage to marry her 4th (?) husband and current boyfriend/pop star Bastian (played by real-life Latin pop sensation Maluma), she finds out that he cheated on her with one of her assistants. On stage in front of millions she decides to make a different choice and calls up Charlie who is in the audience holding his friend's sign ""marry me""...and then she marries him right on stage.These two couldn't be more unalike! But they take the time to get to know one another before just walking away.This film is so filled with social media, advertisements for everything from Coach to Vitamix blenders (although I love my Vitamix and would never part with it!), and music (I assume from the soundtrack) that you are never bored. So, it doesn't suffer from the usual romantic comedy slump...additionally Jennifer Lopez and Maluma are so gorgeous there is a lot of eye candy for everyone...and then the comedy is not just being brought to you by the amazing Owen Wilson but by Sarah Silverman (who keeps it surprisingly clean) as his best friend.There is a small bit of awkwardness in the form of game of thrones famous, John Bradley, who does great except for in this scene where he is supposed to comfort his client Kat. Awkward!I appreciated the overall message and I enjoyed the film for its pure feel good romantic comedy-ness.",unknown,User-unknown,/user/ur60227834/?ref_=tt_urv
tt10223460,ur118439842,6,14 February 2022,"This is based off the graphic novel called ""Marry Me"" by Bobby Crosby and Remy Mokhtar, I've never read it but I did think the plot was good and thought it could work for a romance movie.Owen Wilson and Jennifer Lopez were both really good and gave good performances. I liked their characters and thought they had good chemistry with each other.The music performances from Jennifer Lopez were pretty looking and the songs were nice, they can be catchy in how they connect with the story and the characters.I mostly enjoyed this. The relationship between Owen Wilson's character and Jennifer Lopez's character was good, the songs were nice, and there were funny moments.If you have the time or if you like the actors in it, then you will probably like this movie.",1,7,/user/ur118439842/?ref_=tt_urv
tt10223460,ur23240045,7,23 February 2022,"Romantic Comedies are almost exclusively streaming these days. Whether it's a television series or a film, they're almost always dropped on services like Netflix or Prime Video. When I heard Jennifer Lopez would be headlining yet another one and that it would be coming to theatres, I questioned (unfairly) the fact that fantastic ones end up being unseen or forgotten in streaming. Well, I was very wrong in assuming it was just another throwaway Romantic Comedy because Marry Me was a pleasant surprise. Yes, the story plays out exactly how you think it will, but it's the fact that it feels like it has the harmless charm of a movie that was made 20 years ago that sold me.Kat (Jennifer Lopez) and Bastian (Maluma) are both pop stars and are about to get married. During one of Kat's shows, their plan was to exchange vows. Finding out that he has recently cheated on her, she decides to make a crazy decision. She points to a man in the crowd who's holding a sign that says ""Marry Me"" and she responds by saying, ""Why Not?"". This man, Charlie (Owen Wilson) a recently single father who is trying to add some fun to his daughter's life, goes along with it. These two lead very different lives, but it may just end up being what both of them needed.I'll start by saying that I never thought I'd see a romantic bond between Jennifer Lopez and Owen Wilson on-screen in my lifetime, but it really worked. This film has all the cheese and silly one-liners that you'd expect from a movie in the early-2000s and that's why I enjoyed it. Not only does it feel like it's from a different time, but the third act also flips the classic cliches on their head and I thought it was a nice change of pace. There are story choices that are predictable from the moment the movie starts, but at this point, every romantic comedy is predictable. This film embraces all of these elements and elevates them.Jennifer Lopez was enjoyable in this but I really latched onto Owen Wilson's performance here. I thought the way he played being a nobody who became a somebody overnight was very well-acted. Is this film going to win any awards? Absolutely not, but it's still an enjoyable romance story that we don't get enough of these days. I can't see many people ripping this one apart. It knew what it wanted to be and it delivered just that. This is the first mainstream romantic comedy in a long time that I'd gladly watch again on a rainy day. Even though it's something you've seen a thousand times, Marry Me surprised me, to be honest, and I'd recommend it.",unknown,User-unknown,/user/ur23240045/?ref_=tt_urv
tt10223460,ur21881328,4,13 February 2022,"""Marry Me"" is a romantic comedy of which there is nothing to highlight: the plot is quite cliché, the cinematography could have been better, the performances are bad, especially Maluma's (he does not know how to act or sing). The film contains some fairly fasil comic scenes. A waste of time was the result of this hackneyed movie.",24,38,/user/ur21881328/?ref_=tt_urv
tt10223460,ur79118814,msbrevi,26 February 2022,"If you enjoy reading my Spoiler-Free thoughts, please follow my blog to read my full review :)""Marry Me is far from being a groundbreaking rom-com, but the lead actors, compelling character work, and excellent original music make for genuine entertainment.Jennifer Lopez (Hustlers) and Owen Wilson (Loki) surprisingly share amazing chemistry, in addition to delivering absolutely fantastic performances, constantly pulling viewers back to the screen when the narrative becomes repetitive and generic. John Bradley (Game of Thrones) and Sarah Silverman (Ralph Breaks the Internet) also contribute to the light and fun environment of the film.The balance between the life of a celebrity and the ""common citizen"" is quite well explored, and the vision of how much fame limits a normal life is the most interesting storyline of the entire narrative.For fans of the genre, it's strongly recommended.""Rating: B.",unknown,User-unknown,/user/ur79118814/?ref_=tt_urv
tt10223460,ur114450253,7,19 February 2022,"Marry Me is about as predictable as a film can be, but that doesn't stop it being a thoroughly enjoyable and above average romcom.The premise is very goofy and outlandish, but it makes for a nice and sweet story which is fun to watch. There aren't any annoying or unnecessary conflicts purely for the sake of it which makes for a nice change.The characters are well written and fun. Owen Wilson turns out a solid performance as the divorced maths teacher suddenly propelled into the headlines. But really this is all about J-Lo. She killed it. Great performance with some incredible original tunes too.A lovely and enjoyable film!",2,3,/user/ur114450253/?ref_=tt_urv
tt10223460,ur24373984,4,17 February 2022,"Why watch TV when you can watch this and get the same amount of advertising from NBCUniversal. The amount of ads in this movie is blasphemous, either for J Lo and her career or for NBC's various products they're throwing in your face.The story has a ridiculous, if original premise, and chooses to go the most predictable route possible with it. The couple of Owen Wilson and J Lo is just impossible for me to take seriously and makes watching this movie a challenge. That's not even counting the countless cringeworthy moments, cookie cutter dialogue, and mediocre music.",28,45,/user/ur24373984/?ref_=tt_urv
tt10223460,ur1409915,3,27 February 2022,"I'm pretty sure that this was a rom-com parody. From the ridiculous caricatures to the silly plot leaps to the bizarre dialogue, this movie takes every trope and dials it up to 11. It is closer to a Jimmy Fallon commercial or music video than actual movie. I looked up who wrote the screenplay out of morbid curiosity...and it was the guy from Catwoman. Enough said.",1,1,/user/ur1409915/?ref_=tt_urv
tt10223460,ur80691527,6,27 February 2022,"This is actually pretty decent. Funny random moments, better then abunch of other random Romcoms . I'd say worth the watch if looking for a funny Romcom, better then some of the other primevideo ones.",0,0,/user/ur80691527/?ref_=tt_urv
tt10223460,ur62933173,10,13 February 2022,"I never thought that I would think that I needed a Jennifer Lopez and Owen Wilson film, but I do and it was spectacular. The music was so good, the acting was fantastic Maluma was also fantastic. This was just a surprise of how good it was. Definitely will be watching it again. Great job JLo.",10,36,/user/ur62933173/?ref_=tt_urv
tt10223460,ur19089878,9,17 February 2022,"You know nothing Samwell Tarly! John Bradley was an odd casting choice. They say Love Don't Cost Thing, unless you plan on getting hitched in front of millions of people! I was On The Floor with laughter, it was a Dance Again return to form for the classic Romantic Comedy. 'Notting Hill' Ain't Your Mama!",3,10,/user/ur19089878/?ref_=tt_urv
tt10223460,ur23183310,7,15 February 2022,"Owen Wilson and other good supporting cast were funny, the musical numbers were good, and they executed well on the strange premise. It was interesting to see how too very different worlds collided :-)",4,13,/user/ur23183310/?ref_=tt_urv
tt10223460,ur34790048,4,10 February 2022,"Marry Me is a new romantic comedy directed by Kat Coiro. This is her comeback as a film director since 2013, as since 2013, she has directed more short films and several TV episode of various shows.The film is about popular singer Kat Valdez (Jennifer Lopez), who, together with her singing partner Bastian (Maluma), are about to release their new album Marry Me and then get married themselves. When Kat learns that Bastian has cheated on her, she cancels the wedding plan and concert. She then sees Charlie Gilbert (Owen Wilson) in the audience with a sign that says Marry Me and decides to spontaneously marry him during her show. This is how the lives of both Kat and Charlie change. Kat now seems a bit desperate by marrying a total stranger, while Charlie suddenly finds himself in the publicity he is not used to at all. The two are just trying to make the best of it together, but now have to go through the publicity and criticism of the news and social media.For a romantic comedy, this film initially comes across as two separate stories of Kat and Charlie, who occasionally come together for a press conference or an interview. In Kat's story she just tries to lead a star life and to work around the criticism of others. In Charlie's story, he then tries to improve the bond between him and his daughter. In the second half of the film, the two really come together more, but seem more like friends challenging each other to things than they really seem like a newlywed couple. The film does not come across as a romantic film and it remains more of a comedy. The story is also somewhat familiar and has some predictable or more unbelievable sides. Thus, only a few of the comedic moments in the film work, while the rest seem more impractical.The acting in the film is well done, but otherwise not really special. Jennifer Lopez pretty much plays herself as a popular pop star going through a rough patch. Furthermore, she tries to remain in a good light for her fans and the press. In addition, in addition to the film, she also seems to promote the accompanying music album and also tries to sell it in addition to the film. The film often shows how she prepares for a concert and then you get to see a performance. Afterwards you get to see how she works on her song before she releases it or uses it in a performance. If they hadn't brought this up in the film in this way and just used the songs as a soundtrack, the film could have been shorter running and a little less tedious. In addition to the film, Kat Coiro has also directed music clips of songs from this film. They both seem to be trying to earn a little extra with this. For Maluma, this is his first acting job in a movie, but he's really just playing a famous singer just like he has done in his music career for the movie. That way he doesn't really get the chance to come forward as an actor.Owen Wilson comes across as an awkward man, who is used to a more quiet life and doesn't like popularity and social media, but now has to learn to deal with this. He also comes across well with Chloe Coleman as father and daughter who have become somewhat estranged from each other, but are trying to adjust. Sarah Silverman likes to play a colleague of Owen Wilson's character, who helps him understand social media, but also takes advantage of his popularity himself.",unknown,User-unknown,/user/ur34790048/?ref_=tt_urv
tt10223460,ur96545050,7,12 February 2022,"What a cute & heart warmed movie! JLo is always looking so gorgeous in any outfit. The storyline is unreal but romantic. Also, love all the songs she sang in this movie as well.",12,29,/user/ur96545050/?ref_=tt_urv
tt10223460,ur97849810,6,14 February 2022,"This film is what it is, a cheesy feel good romcom for the social media generations with plenty of JLo musical interludes.I knew it wasn't aimed at me and didn't hold high hopes but to be fair it started bad but improved a lot as it went long.Its a cheesy as cheesy gets and a ridiculous story but if you want a modern feel good movie with some decent music then you could do worse.",1,9,/user/ur97849810/?ref_=tt_urv
tt10223460,ur13269908,1,19 February 2022,This is just awful. Acting was awful. Singing was awful. Owen Wilson was awful. He should've never been cast for this part. It was completely ridiculous. Should've just had Jason vorhees.,6,9,/user/ur13269908/?ref_=tt_urv
tt10223460,ur17085434,6,11 February 2022,"Marry Me is an improbable story, but pretty good to watch enjoyably. Good music plus simply good acting by Owen Wilson keeps you watching pleasantly, and Jennifer Lopez does what she does best. Marry Me is well worth a watch.",21,41,/user/ur17085434/?ref_=tt_urv
tt10223460,ur95459254,6,12 February 2022,"I expected this to be terrible but I actually enjoyed it. It had a 2000's charm to it. It was completely insane but in the end I was just like ok sure.It does sag in the middle for me, maybe if they had got it down to an hour 30, I think that would have made it even better.The costumes were pretty great too especially the wedding dress.The end of the movie does seem to turn into a parody of its self which I did find slightly confusing. I didn't know if the film makers did it on purpose or not.",14,25,/user/ur95459254/?ref_=tt_urv
tt10223460,ur53388186,10,18 February 2022,Everything about this film is unexpected - the heart beat of the film that matches all of us - that is the search for genuine and enduring love in a sea of short lasting and unfulfilling fiascos; the unmistakeable chemistry between the leads that is perfectly understated; the twists and turns of what turned out to be a perfect journey.Love this so much.......,2,9,/user/ur53388186/?ref_=tt_urv
tt10223460,ur34410526,8,14 February 2022,Reminds me that i'm a sucker for romcoms. Kat Coiro took only lil time before jumped right into quick intro and cheesy plot you can easily guess the rest. J. Lo & Owen Wilson shared sweet bonds in the sense of modern dating culture. Catchy songs were fitting too.,2,8,/user/ur34410526/?ref_=tt_urv
